id,q_gram_set
7419eb3272d5d40c13ad5408b3961896d4b11aa15369d767dfeec60fd8badd00,"{'nd', 'rt', 'th', 'ar', 'ma', 'er', 'on', 'ha', 'so', 'rs', 'an', 'de'}"
502b17e7b5e696bc1cfd9b2ad268ff0b8976ff191c50763deb810ca6a1859f45,"{'nd', 'se', 'as', 'ti', 'ba', 'st', 'ia', 'er', 'on', 'de', 'so', 'rs', 'an', 'eb'}"
c1d1c5d6d2ccae7214e6ff52277bf55e1d813fddb913cafda00f8f0bff4276dc,"{'rd', 'wa', 'am', 'sa', 'ar'}"
336c3b426cc1d3a6e7554b258a3999caf160d70b9aded12f530f33e4ab09c33a,"{'il', 'li', 'ia', 'em', 'mi', 'wa', 'rd', 'ar'}"
6d01ee6bcc9233570459f05549782b64b79e512cd34617b22b6cf1a422405b50,"{'wa', 'wi', 'ew', 'rd', 'is', 'le', 'ar'}"
3c5b0ed61e5a658c028165e94d1eb4e055cf95b980b972e4ccaa18b418ba28df,"{'sh', 'to', 'as', 'on', 'wa', 'rd', 'ht', 'ar'}"
b8dd9d8d3b7e800b3342412f128491e87a56479db44523e25e75737b97ac1def,"{'rk', 'ke', 'ar', 'ev', 'pa', 'er', 'vi', 'le'}"
5d9932f5095330426ca60a2a8803269473a3a902c73bf255f968aeba5b762a42,"{'ck', 'ec', 'rk', 'ke', 'ar', 'ky', 'pa', 'er', 'be'}"
c14e5905f7177492262034c06409883d04bb5b0004d2ebfa8d067e09bb6936d4,"{'rk', 'en', 'ay', 'ke', 'ar', 'pa', 'er', 'yd', 'ha', 'de'}"
02a7001e959266d9c126b29919da8dd2135348c1cb200a58f31a81929be2e152,"{'fi', 'nn', 'rk', 'ke', 'ar', 'pa', 'er', 'in'}"
82a1e3ea76f0ba74cded6fbde1f655cf1263e0052402106d59aa27e3b3dd8232,"{'ts', 'at', 'on', 'so', 'sa', 'an', 'wa'}"
8b6b84fa8fa68d32615332d1be8721e71909bf1694615f226b516a7eec7f97b6,"{'ab', 'll', 'wa', 'sa', 'ts', 'at', 'on', 'so', 'be', 'el', 'is', 'la'}"
abb45f2680a8ac760bc258a61181beb19648ae044fcd3ad4e1dceffa6d60ec7e,"{'ob', 'vo', 'wa', 'ev', 'ts', 'at', 'on', 'vt', 'so', 'be'}"
f92c7aefc4b5b0fcd9d4d6db3d24151efbd6c4f345c482375686a6bfbb53783f,"{'wa', 'ts', 'at', 'on', 'ew', 'so', 'an'}"
59319940e00164bb2f6465bcfb746f826086a62f073455784e4d1713e2d7d2d1,"{'ke', 'il', 'li', 'er', 'ba', 'ak', 'ly'}"
7ce24fcac1b3e037da43b8f6f8e575882d8921504dc4120122c33e04a9b807b0,"{'wi', 'ba', 'ke', 'er', 'ew', 'is', 'le', 'ak'}"
571adfa79ed7947f2f4f9132cec6e4977c9ae0f658caceb748e1b82b8d7f635e,"{'me', 'ca', 'll', 'am', 'pb', 'mp', 'ma', 'tm', 'at', 'ew', 'be', 'el', 'tt'}"
d2fe39956e133b6208014f4261fb7a034152f977a5795acebec75b2f1d6050a0,"{'fi', 'wi', 'ay', 'nl', 'il', 'ls', 'on', 'so', 'la', 'in'}"
43f366e10f07770bea10e145ad82b45b33c7a8eb1a59c13c60b5f17432c05438,"{'wi', 'ie', 'ev', 'il', 'ls', 'vi', 'on', 'so'}"
bdf03e9ead1df7f512abaf55638451258dd472c202286f6b1b5f9bb34807fb38,"{'nd', 'dr', 'wi', 'il', 'ls', 'on', 're', 'ew', 'so', 'an'}"
6edbfeebd4723485456b5d165cb72ebcad06dc033eb01a465a65e7e12421ec2a,"{'me', 'es', 'll', 'am', 'ja', 'it', 'ch', 'he', 'tc', 'mi', 'el'}"
f275e17ec7a5755d6292f4059344f8876ac66ccb7c48f450bfd394dae7f60b64,"{'ll', 'tc', 'ie', 'ev', 'it', 'ch', 'vi', 'he', 'mi', 'el'}"
78f7f9a41c7bc9f2defc6111f9895ed2c66061aaaeee66631b6f1781278f0225,"{'ll', 'ge', 'eo', 'or', 'it', 'ch', 'rg', 'he', 'tc', 'mi', 'el'}"
a7db3391dc616423cf69d91383acc2c3debd6f2000220f6a388233a21175d61e,"{'mm', 'll', 'en', 'am', 'ad', 'al', 'uh', 'ma', 'ha', 'mu', 'le'}"
08a686ccb8f27ed2776764f57339cc93ce0a2b8ed48d63e02fbd114a9e691dd2,"{'ig', 'll', 'en', 'ea', 'ri', 'ge', 'al', 'at', 'tr', 'le', 'be'}"
0a4e1043a6e47759731f3dbf96fb72728e2458cfe1badc3bb3438780d47b832c,"{'ma', 'vy', 'll', 'av', 'le', 'en', 'al'}"
fcea1248e57a2c5a1039d1e665bb7fdd9625844e54966bb0aa98510cc9da3ae6,"{'im', 'mo', 'll', 'en', 'og', 'le', 'ge', 'al'}"
1c9287d8aab8f49d1eecf6ede45193de930aeaa2da81c473c00a4c98a0e9d2f3,"{'ey', 'or', 'it', 'hi', 'te', 're', 'wh', 'oo'}"
939ef8a02602d8d0bf24b1178accfcc37eb1672251cd764fbfafab2db15ca82d,"{'sm', 'as', 'ja', 'ne', 'it', 'hi', 'te', 'mi', 'wh', 'in'}"
41afd1ca84fba7d1473a1d6f25744568f6393d5f9f6ff756649f1be88412b597,"{'it', 'hi', 'te', 'll', 'wh', 'el', 'la'}"
1cc537c14ff1f8f487c23fbf3fa561dc01a35ebb05a2f41bc4e8ea3eed0115d4,"{'pr', 'ic', 'fi', 'ey', 'ce', 'ri', 'le', 'nl', 'in'}"
8c3e0392de64daceda511e05bae70698ea43cfbf40c30cd83c9a2a4c264dcf0a,"{'ob', 'co', 'ja', 'ds', 'ar', 'wa', 'dw', 'ac', 'rd', 'ed'}"
e3f33292a0d1329b4016c695236669bf71cb9b0887955977bbcc2772fa97d3a1,"{'am', 'be', 'ds', 'ar', 'wa', 'dw', 'er', 'mb', 'rd', 'ed'}"
6f6a5eb480b9570c26f6630f10ab17f65f6dba9d7ca6ba157f473a4e5e076afe,"{'ds', 'ar', 'wa', 'dw', 'ia', 'ki', 'rd', 'an', 'ed'}"
cbe0767b6565ecc92df499e8812943279b72c739f9185129b16fe80da8bf2ac6,"{'as', 'rk', 'ke', 'ar', 'pa', 'ma', 'er', 'on', 'so'}"
97245daed7d6b7e8531a5224482b90a0a8083cbf021eaf701fd89356dbc6dc30,"{'ll', 'av', 'ev', 'il', 'pa', 'vh', 'he', 'mi', 'ly'}"
f50a19f844b89e8013c5769123831b218aaa5ff63fa43f0d0a8be9992179cba1,"{'hl', 'rk', 'ke', 'ar', 'oe', 'ch', 'pa', 'er', 'lo'}"
7c77de06af5e2d2c938d3dd9e4e8d1513c4a12f5011f5c34c2f28553279a0e18,"{'nd', 'rk', 'ke', 'al', 'ar', 'ex', 'pa', 'er', 'le', 'xa', 'an', 'de'}"
7904e686e64a221c567b602aab0941b257c4a71f7a7cdb401b246b0cd1888bde,"{'lu', 'rk', 'ke', 'ar', 'uc', 'pa', 'er', 'cy'}"
b596273e9b0c09df08e6995d7dd79acc6c96d3517a0314421fe0ad5b99e79438,"{'ks', 'ao', 'en', 'ay', 'ja', 'ok', 'on', 'yd', 'de', 'so'}"
5539b468d30e5bd732ddf01c27fbd748ad8504d5650840f9fcc22cd5332431c3,"{'ks', 'ck', 'ja', 'ar', 'ac', 'ma', 'on', 'ry', 'so'}"
a18ed007f0659e291bd899e9f5ab339cdd922b65b6bf8c7c2fb126345052dfc7,"{'ks', 'ck', 'ja', 'ei', 'il', 'ac', 'on', 'le', 'so', 'la'}"
b33aebb6d2a54013b566f76d6f0f9dcaa91ffb7b6b61116f916faa62d26791c4,"{'ks', 'ck', 'ja', 'ac', 'te', 'er', 'pe', 'on', 'so', 'et'}"
8929e1d44f3638722f5376dcbbb110787b80f9537eff4edbb74c512dacafacf7,"{'oh', 'jo', 'ya', 'hn', 'on', 'ry', 'so', 'an', 'ns'}"
b209550a4ae27400ba8566795af80edd7a6e344f229f72503f6b779b575a1938,"{'fi', 'ri', 'ie', 'ds', 'al', 'ar', 'ic', 'lf', 'ch', 'ha', 'rd'}"
0cfd263aafd2e322fa50a2e17bdd727838fdc1b788906abb65e96b185292771c,"{'as', 'th', 'ma', 'at', 'he', 'on', 'ew', 'so', 'tt'}"
b3f75444a2b3f4d81107c029fc76da7911f1a4d5fdcc32731be8945bd449e8ff,"{'li', 'ot', 'cl', 'll', 'rk', 'ar', 'el', 'la', 'io'}"
e9434b8b608ce4fbe1b30df1eb8dee7cfd10d8f7f6ec814dac4f9d89217191ff,"{'li', 'll', 'rk', 'cl', 'ie', 'ar', 'el', 'la'}"
13a819891066daf3404ec48286dcf1d8134d220c2a87b4128f98ae09f73607a3,"{'oe', 'la', 'rk', 'ho', 'be', 'cl', 'ph', 'ar', 'eb'}"
b703fc034af8bfa735db7eb28be5125cc995a9d41bf77b125f2794a7cc8701f9,"{'li', 'sc', 'ca', 'wi', 'll', 'am', 'ar', 'os', 'il', 'ms', 'ia'}"
54e1025aaf86486cdac21c67978197d889ea7845a5a40e2fdbf61a7df38bb224,"{'yl', 'li', 'wi', 'll', 'ay', 'am', 'il', 'ms', 'ia', 'la'}"
d7011088e334bc03c079641b5239b65e2b8cf2c7157707b78e0c7da130e58ee2,"{'ge', 'eo', 'or', 'mt', 'nl', 'gm', 'rg', 'kn', 'lg'}"
f64d8f1149bf41382526404cc5a7226c53662f8c8f5b733b1c9fb811ac03d374,"{'ig', 'ob', 'gh', 'be', 'ht', 'kn', 'so', 'el', 'is', 'ni'}"
13bdd5eeb7e1fd4bb94ae73bed0d23bd723df962791d1906940ad7fe55a7c5cf,"{'ig', 'gh', 'ni', 'wa', 'ar', 'dw', 'kn', 'rd', 'ht', 'ed'}"
f4cacfe0ba0ab00b4209248fa2ad139da7458b602858c3389315d5b8a0fc0937,"{'yl', 'll', 'an', 'dy', 'ke', 'el', 'la', 'ly'}"
5249ac8cfe596fc53593b8dd533237b4bc475961df3c1a8d47e0120480b4dc2e,"{'hi', 'll', 'op', 'he', 'so', 'el', 'ie', 'ph', 'ly'}"
e11ee5186e590bfd0c60a3b1b8233d678985022f28aa1c63399e889d506910fb,"{'li', 'll', 'ie', 'ke', 'el', 'ly'}"
5f3fa8ceecba077d3b383077e8385bc4bc43924d7e86af1f266dd536a5f99891,"{'nd', 'll', 'ke', 'al', 'ex', 'er', 'le', 'el', 'xa', 'an', 'de', 'ly'}"
5bf9f8ac21120ca4825fc3b23d95c246a8d14b705325ebb65d2b1e9cb007bcaa,"{'el', 'li', 'er', 'ol', 'll', 'iv', 'ke', 've', 'ly'}"
30b57364d98415806765534ab4c793a1431521c2c684fa82d2252ce972624485,"{'ch', 'ac', 'll', 'el', 'ke', 'za', 'ly'}"
90c62667be333cd15cff3c19f06d99c82eca06bda8b1b9439deb54e560c343fa,"{'fi', 'sc', 'co', 'ie', 'al', 'lf', 'ot', 'tt'}"
176c1ee27d0c67fc2888bc5d77b19c2693387f1a0e60a19e6c4b4b7e01aefa66,"{'ot', 'ab', 'sc', 'll', 'co', 'sa', 'tt', 'be', 'el', 'is', 'la'}"
03c6da397b861c141093a7117fef0bfc6c12d3b894d5e0d8cafcfe07918bf5de,"{'me', 'ec', 'ca', 'sc', 'co', 'ot', 'tt', 'an'}"
1ea5306c438b46b10c7e7bb5ae8b635f8636ff4303daf524a4a67141af249fa6,"{'ub', 'ow', 'ru', 'we', 'by', 'en'}"
e659f19bf1e30e589976f353c5fa2a96a0dc6a01cc653e297d52e52e1ba4739c,"{'ic', 'es', 'ca', 'ow', 'en', 'we', 'ss', 'je', 'si'}"
f65f1d2c8a5cd5a9b0f2e9778e22ca71a7bc6cf4caf4e11e369ce6edfddfae0c,"{'li', 'gr', 'll', 'ra', 'ci', 'ie', 'ph', 'il', 'ac', 'hi', 'ps', 'ip'}"
fa0c923b8846295bc4e8efad2652a3bb03b235058f0303a1d28e2ab75a467966,"{'li', 'll', 'ah', 'ph', 'il', 'hi', 'ps', 'bl', 'he', 'ip', 'la'}"
04c0398f0836935f4ad380236951a2ed7a4f8efe3312ff881f5a34878528b12b,"{'rt', 'li', 'ob', 'll', 'ie', 'ts', 'er', 'ol', 'ro', 'be'}"
7d2a947aed057deb19214c7f6a8ad70c720a4e24acc1a882788599f4016f7043,"{'rt', 'ob', 'th', 'be', 'ts', 'er', 'ro', 'on', 'ha', 'so', 'an', 'et'}"
e3b1c9d2d9e10f2fdfe1d01d1531bb712d45b95fe877bb6b9b1a2f7da68b88fa,"{'ey', 'ce', 'ri', 'pr', 'ic', 'ya', 'fr', 're'}"
aa1600b0f8a6576c903c57473319bb66dd74f84a5e74cec3667aa10e40c16e7c,"{'el', 'ca', 'll', 'am', 'pb', 'ok', 'ke', 'be', 'mp', 'ro', 'br', 'oo'}"
93e37c0d2f159177a7eec4fa55b274ed8cdfc6fc4db7e6b7d4c5420dbe3dc636,"{'ca', 'ey', 'll', 'ri', 'am', 'pb', 'il', 'mp', 'le', 'be', 'el'}"
7d604c852cebf37c1f31e9cb7d8e5cddf071f4aacfa23e84547bbb860e3f46b0,"{'rt', 'ey', 'ce', 'ti', 'ar', 'ac', 'ma', 'in'}"
cbd479aed771697aebe7dd3da2abe5353c0e35d145387e854f073dea163c9b5c,"{'me', 'ig', 'es', 'ab', 'bi', 'ai', 'ho', 'lm', 'il', 'ol', 'ga'}"
c7515ec157642a82ff84e2fe2a50940ff9333a327359f6bcd65fa8e21a2ca49a,"{'rt', 'ob', 'th', 'be', 'jo', 'ts', 'na', 'at', 'on', 'er', 'ro', 'ha', 'so', 'an'}"
bee330fafdd901841316cedc793cf9ae653ce5508e80f6905a4dbec0a0fa1782,"{'rt', 'ob', 'ey', 'co', 'be', 'ur', 'ne', 'ts', 'ou', 'er', 'tn', 'ro', 'on', 'so'}"
eb1e9cebd8b4942e8159c03b549ff58860ea737620ef8572af36c5c2b73a6286,"{'nd', 'as', 'em', 'ea', 'il', 'on', 'mi', 'de', 'so', 'an', 'ly'}"
742e6d7d496c28c7a5bd9eb70ebfbb9f5e8795c96533ae1ae90cfc7fa1206f8d,"{'lu', 'ca', 'ow', 'aw', 'as', 'wd', 'uc', 'er', 'de', 'so', 'rs'}"
7c0aed4ed226a17a4f10540ec673c140ec7ffb79020eb12a8cbc23f9aeb56afc,"{'nd', 'ey', 'an', 'ra', 'ad', 'er', 'on', 'dl', 'so', 'br', 'rs', 'le', 'de'}"
ae2d753af7737522b9a200d42b226da4bb9b4f2fcccaaa69a7bca647e355cde3,"{'sh', 'fi', 'ai', 'da', 'sy', 'er', 'he', 'is'}"
00e12f026b19abc860caa00319b9ac5376685d96504cc5b3a70c65be52f4a747,"{'to', 'er', 'rk', 'om', 'ba', 'ke', 'ar'}"
fc00cad992d30d2957a673719b98e96cece9f1b765c375e3b1522f1d2414cb54,"{'rk', 'ea', 'ah', 'ba', 'ke', 'ar', 'er', 'le'}"
bcb1fbe773d938c6fedd926df2f80284eebbd4378b35826e48c770fc8aa6d908,"{'rk', 'or', 'ba', 'ke', 'ar', 'er', 'ro', 'ry'}"
845dc8bfe7a94deab27041988030f68e6e6cf1ea2b03fbf2fa95fdf2b6bf8820,"{'rk', 'ld', 'ti', 'ba', 'ke', 'ar', 'il', 'da', 'ma', 'at', 'er'}"
30b4e46ac8fa031d5df728366bb5f04c41aecf6b86c852f5de9f99af0796c7d4,"{'gr', 'ce', 'rk', 'ra', 'ba', 'ke', 'ar', 'ac', 'er'}"
068d282a9662108397b71046f13db9abb985313801ff38d686ae18fa7a4760f3,"{'rk', 'ba', 'ie', 'ke', 'ar', 'da', 'er', 'el', 'an', 'ni'}"
f256c902da7873245a796f5e1b375e00b280684dadd240155e95cc6c2e531e5a,"{'ug', 'ys', 'es', 'hy', 'gh', 'rh', 'hu', 'he'}"
6864ccf5ee271a447055b7b712cfbc1db02867c51da3ef2d9d8176e84777e5b6,"{'ug', 'es', 'ua', 'au', 'hu', 'he', 'gh'}"
8afbd483ae124f5a0bfb61be07214562856c62809f688191a42631e267012cf7,"{'ug', 'es', 'hu', 'ya', 'hy', 'he', 'gh'}"
ff3dadbdf7c94c6861c0992e3fb1e5e25a82a7f76f91e08c2dd51503b08cfbe7,"{'ow', 'th', 'ad', 'ma', 'at', 'he', 'tt', 'ws', 'ew', 'so', 'is', 'di'}"
118ccb2bff5ea6736749ec81702f3b227d2c0b8a4c8050da8170fe07e425cdaa,"{'me', 'li', 'll', 'am', 'ie', 'it', 'ch', 'he', 'tc', 'mi', 'el'}"
2e3f09a42313ca16ba08dd427717c1ea36cd9fdd3ad15f7de9af44f0c0fde2de,"{'ll', 'gh', 'ad', 'it', 'ma', 'on', 'he', 'mi', 'so', 'el', 'is', 'tg', 'di'}"
544d4b9a3866eb8ffcb9fe58cef136b547bac63ab6cead0ebea978799a3e39bc,"{'li', 'ow', 'll', 'wn', 'il', 'ro', 'br', 'ly'}"
798baa73261036da4eb0674bd0c57af8aee9bdbf2de4dacca9924b8720ff00b2,"{'rk', 'ie', 'ke', 'ar', 'da', 'pa', 'er', 'el', 'an', 'ni'}"
487095790bf1666d63362e95603ac5ee8f9cdf6a85e504cdb22a76a55cce9e29,"{'rk', 'ke', 'ar', 'pa', 'er', 'ol', 'la', 'lo'}"
c43ee3f6770679032f73dba651d88674749fba158488c72ac0acefdcd19b23b9,"{'aa', 'll', 'ah', 'ba', 'il', 'hi', 'ls', 'mi', 'ib', 'im'}"
d74500f9f7eadcd5586dd095823303ae5167cc1c3b34f4d3fd4678c78eb77c1e,"{'il', 'll', 'ls', 'mi', 'ew', 'an', 'wa'}"
52acc05b4da9a7730b5ba76b110d994329d9a0c7532f7c1d9c160bc59dc3f686,"{'gr', 'ra', 'ti', 'am', 'ie', 'ah', 'at', 'ka', 'ha'}"
7870cad2278f9d75111d0444edfdedbc4b698d46e861df58a52811409cb64a58,"{'am', 'gr', 'ha', 'ra', 'le', 'eo', 'ah'}"
0f7bdf25f88ae0566529ad3b9c7e953748519e88287a4be3f468011eeadbc34d,"{'se', 'll', 'vo', 'os', 'it', 'ch', 'he', 'tc', 'mi', 'el'}"
9806cf4da0194c8883d6f88d7e60402de1a6d9fb910e0671fe6bc058532272e8,"{'el', 'ck', 'll', 'ke', 'ar', 'it', 'rl', 'ka', 'te', 'tc', 'mi', 'ot', 'tt', 'lo'}"
22654be699fd6ba5e0b55d7f10a01717c945f2f88c63be05ca1d8ed4fc2ddc57,"{'sc', 'ca', 'll', 'ar', 'it', 'ch', 'rl', 'he', 'tc', 'mi', 'le', 'el', 'tt', 'et'}"
f075e3dd69e6a7df41be3ed4fe615dfcb1d380c72a5ca5e5482c23c3528490ee,"{'ms', 'ex', 'da', 'le', 'am', 'ad', 'al'}"
4f4eab6bdb91266242f6f2b784b44f06339f4d3b5313b88f15ab5f0f2d83c106,"{'ce', 'ao', 'am', 'ba', 'oa', 'gb', 'ms', 'ac'}"
a37604b47a4fa577185fcf492ecdc5599b23e379b1aa24a699920c533e33a69c,"{'nd', 'ca', 'al', 'er', 'on', 'le', 'so', 'rs', 'an', 'de', 'eb'}"
3b32e293c15af7f225a951abf3d2b6ea28cb23b25d46722ff42a8ccb893fc5b6,"{'nd', 'rt', 'ey', 'co', 'vr', 'ne', 'er', 'tn', 'on', 'de', 'so', 'rs', 'an', 'ov'}"
a1bd3423fb1bd977d97ced0d258d6022ace6c3bac3df1a0c457856d3c7bbbe74,"{'nd', 'ya', 'er', 'on', 'ry', 'de', 'so', 'rs', 'an'}"
542f3c90638fc05d5401427f3c92dfc50752dff68ab5b1f2bed9e1319fe249b9,"{'li', 'wi', 'ow', 'll', 'am', 'wa', 'il', 'ts', 'ia', 'at', 'so'}"
6a801559d34c8c7b22379c2b58dd5ada1a40fd92911cb4f372add5476aa0d603,"{'ok', 'ke', 'wa', 'ts', 'at', 'ro', 'on', 'so', 'br', 'oo'}"
6cbb71b336e4fddfd572b035a02cce43b5ae2ce042eeb56b52be5b6b0f611e99,"{'as', 'ja', 'pa', 'te', 'at', 'on', 'so', 'el'}"
68f7a2fddc7e2806772bab7a346dd1650f496052f416845e80782077c606e813,"{'pa', 'mo', 'rg', 'te', 'at', 'ei', 'or', 'ga', 'an'}"
a657798f9dbd13e8f005a2aab8d7890ce12a474dedb8302b00a5c21cd87e70df,"{'ax', 'pa', 'ma', 'te', 'at', 'el'}"
7a2658ebd622c272b1ee458396b89c173ba4d48f1170e7572cd8f4fa9c2d3c87,"{'av', 'og', 'is', 'da', 'vi', 'ga', 'an', 'lo'}"
4880c41ce22a3bc613d766ec5e522fc4a667189941686b707b28084b0723ff06,"{'lo', 'll', 'yd', 'oy', 'la', 'tl'}"
6e839ba2671c0ae9148a7458455db1e3b450dd05fcf55e0e5df4bc19579a2217,"{'rn', 'es', 'aa', 'ba', 'ar', 'ne', 'on', 'ro'}"
7f4ba261a659626e1077def7afdbadc5b70d6200a5766d0d3be5779a2abfd318,"{'rn', 'es', 'ca', 'ss', 'ba', 'ar', 'ne', 'ic', 'je', 'si'}"
b14ecc133efbae5a2f0fb4fd6e89472600d8da95b78c0f25b632dd8c922f3b6a,"{'rn', 'rt', 'es', 'th', 'ba', 'ar', 'ne', 'ma', 'ha'}"
aeee8823a96119f99a3a254f77fcf5ed187ae63cfcb5a3e80d3c1522d477b614,"{'rn', 'es', 'en', 'ne', 'ub', 'rr', 're', 'be', 'br', 'eu'}"
ce7b00089ab3390eca7bc962fc4d7a028ab2d15768c0a3de49f1e226816c1b4d,"{'rn', 'es', 'am', 'ci', 'ba', 'ar', 'ne', 'ia'}"
fa0e0cb484644623d73aa3df50c77c7a5aab1f136dc8da8280f57ddff69fa9eb,"{'wh', 'oh', 'it', 'hi', 'te', 'ro', 'ha', 'an'}"
a66211992e8df8305cd7667c4970144601abf8ad89a741468246297ac0d6ef8f,"{'yd', 'od', 'en', 'ay', 'ha', 'oo', 'de', 'wo'}"
3db8450e4536df1861e055f3ffaf21e1e00e6c6127dd0cb9b90c4db2f67c15c2,"{'yl', 'an', 'dy', 'oh', 'jo', 'hn', 'on', 'so', 'la', 'ns'}"
cfc15057a789be78bac263ed94cc6284518fa5ee121de9d3c877cd01ee67c567,"{'me', 'li', 'oh', 'am', 'jo', 'ia', 'hn', 'on', 'so', 'el', 'ns'}"
1dbdddb2f04c6a6f6f9181e7c8fd74a85fcbdc478ef20ca16fce88c2b8d98e62,"{'hl', 'll', 'en', 'al', 'oe', 'ch', 'le', 'lo'}"
7d8de42ee7a75812146bcc88f148d62eca2b8d0eb078d25fead6a4b80a2e9c75,"{'ug', 'lu', 'll', 'an', 'en', 'al', 'le', 'ga'}"
a5d13c95be2feaa2cb9c79918ed2dbe27be053a36a0bae6c235c7b8149572ae0,"{'al', 'll', 'en', 'le', 've', 'ev'}"
25acf3f4065cfc10d7cbeee2197de0bfa23ac3b09f60f936b1c73945c43b42db,"{'ll', 'en', 'le', 'be', 'al'}"
8c9217f29710e34f5600ea0cf046bdf575b8d1f56b5e32debc403cd5b5d00598,"{'ge', 'eo', 'or', 'it', 'hi', 'rg', 'te', 'wh'}"
36f36acd3e029556d6848ce9c5fa7922d61e1d828f38235b515c19d755e61552,"{'me', 'li', 'it', 'ia', 'hi', 'te', 'wh', 'am', 'el'}"
b93eacd0f4bb497ccfb8c7a328fa2912c9a462775ca72e3dd498f06ca4e817b7,"{'om', 'as', 'it', 'hi', 'ma', 'te', 'wh', 'so'}"
d1fdc4e7b42e9a9fea76e2806719171a938e6ca6e40bee70a58eaa979865ccd9,"{'ky', 'sh', 'sk', 'aw', 'ha', 'ye'}"
1d9ca65c82c0db3880e010abecb1c3fcafd039f5700ee36c3814fdcb3a20e1d3,"{'ic', 'li', 'll', 'ce', 'be', 'el', 'al'}"
63e8ebe0f1878d0b463a4fae989c78b75fc795b787f47a059a626b474cdea2d0,"{'ll', 'ay', 'be', 'el', 'ye', 'fa'}"
824a8d2ab7979750c7fdb8c7b643d8d401f3de39c2e533e9c349951cdceadee3,"{'wi', 'ma', 'le', 'ai', 'ew', 'ie', 'is', 'si'}"
ef9e6e30d491ad5ba8da37a2be2ee608abb95f9a700aeb699c9d7b0c89bfd930,"{'id', 're', 'se', 'er', 'as', 'fr', 'ra', 'ei'}"
20b460e6c9c037f5f8e04199b882c250530c85f3c451956c9372d07f04e7b265,"{'id', 'lf', 'fi', 're', 'ie', 'ei', 'al'}"
9ce6e9c83cfc5536e12e4e39c71ca20317e83d5f80f76bec0e7375ff64d4e886,"{'rn', 'ig', 'es', 'ss', 'ur', 'ne', 'er', 'tu', 'ga', 'je', 'si'}"
9f409e368e124f6f63c6a11942026b5f65eda0e5a10fb6728bcda33b300beb2c,"{'rt', 'su', 'mm', 'em', 'wr', 'un', 'ts', 'mr'}"
18fece128423f16536b56fcdf62c9ee8fff5579cb06da5fe152b0e20df953eb9,"{'mo', 'an', 'or', 'st', 'os', 'fo', 'rg', 'te', 'er', 'ga'}"
07e33366a0bbea4a2f7ed735a437a82ebbc704b2f94d6c076c04b246c9de5d6d,"{'ic', 'hi', 'an', 'co', 'og', 'cc', 'ga'}"
71d79b7e4a98e6ce735035f31600d3d141973eb2b178e8d8d45e381e0f81514a,"{'ig', 'rc', 'gh', 'ri', 'ie', 'ar', 'ch', 'hi', 'ht', 'wr'}"
45c2dd294718e10a2addb664638cb0466169d84f29b1497d2075e45f8e1655ef,"{'ig', 'gh', 'ri', 'am', 'ht', 'my', 'wr'}"
932035020bb8d00ab2ee6d91aff7cdb8892a7c7935b73624c9d897cbcbcec729,"{'mu', 'ue', 'sa', 'ma', 'on', 'as', 'so', 'am', 'el'}"
1052c9440607d6e65f106964426cc4a52d280b1e39744238fdbbc0cc358722fb,"{'nd', 'eo', 'er', 'on', 'le', 'so', 'rs', 'an', 'de'}"
c48c8761cf1af6788aec8aee0e15f3fd354b71671f4a06d1f8cb641e46232f1b,"{'nd', 'ie', 'ev', 'er', 'vi', 'on', 'de', 'so', 'rs', 'an'}"
59e850c367d183cea169d1580a0cef75e7429810b9624e6076de05402173ddaa,"{'nd', 'lu', 'uc', 'er', 'on', 'de', 'so', 'cy', 'rs', 'an'}"
aa83cfd1d42bb000a7dab4ff3991250a2489d6a542cf31cc542d7a76884d5abb,"{'nd', 'ti', 'ie', 'at', 'ka', 'er', 'on', 'de', 'so', 'rs', 'an'}"
d282b2668a8f08f718a5316dbbf4a37d53437eaed1d155f5e29819dadf6b6089,"{'nd', 'oi', 'ii', 'ia', 'er', 'vi', 'on', 'de', 'so', 'iv', 'rs', 'an'}"
e988902549acefad16c21918285d196a119fca0c7604eabfff5d1e4e7a4c9e82,"{'nd', 'wa', 'er', 'on', 'ew', 'so', 'rs', 'an', 'de'}"
c823f6f6f06853645dbab6bc080d142dfc8feb56ae3a54d6cef20e9a38fe15f0,"{'ri', 'ar', 'oi', 'rr', 'ha', 'is', 'lo'}"
e87a764dd5424909d52bab73d6c19fd40a4c1564265bdf377271734becc3faaa,"{'vl', 'av', 'en', 'ki', 'ch', 'te', 'nk', 'ha', 'in', 'ot', 'tt', 'je', 'lo', 'ns'}"
19c3e66f85a695a8bc563c8a1b15be95906839450cd522e542cf2ead332b557c,"{'en', 'nk', 'ia', 'mi', 'ki', 'je', 'ns', 'in'}"
5b884958387ebb026b7414f5445f7406a4c9bbb01cca3482345d26d042d3966f,"{'ig', 'gh', 'ri', 'ja', 'ke', 'ht', 'ak', 'wr'}"
3094017bf7976475abc1c92b6e585bd6b03189a406d0cc85a954222fad5ae622,"{'ig', 'um', 'gh', 'ri', 'au', 'mn', 'ut', 'tu', 'ht', 'wr'}"
fb1681ac0fa52bc5e7b1385645f9bfe0afaec27e85bb1344b98b9b3b43c5b330,"{'ms', 'ca', 'da', 'ra', 'am', 'ad', 'ar'}"
